Customer ID,Gender,Senior Citizen,tenure,Contract,Internet Service,Online Security,Premium Tech Support,MonthlyCharges,TotalCharges,Churn
6135-OZQVA,Female,No,7,Month-to-Month,Yes,Yes,No,53.65,404.35,No
2252-JHJGE,Male,No,61,One Year,Yes,Yes,No,104,6363.45,No
4188-PCPIG,Female,No,57,Two Year,Yes,Yes,Yes,70.35,4124.65,No
7105-BENQF,Male,No,15,One Year,Yes,Yes,No,64.85,950.75,No
7721-DVEKZ,Female,No,1,Month-to-Month,No,No,No,19.65,19.65,No
3566-VVORZ,Female,No,12,Month-to-Month,Yes,No,No,45.9,505.95,No
9507-HSMMZ,Male,No,54,Two Year,No,No,No,20,1149.65,No
2480-SQIOB,Male,No,4,Month-to-Month,Yes,No,No,44.8,169.65,No
7813-TKCVO,Female,No,20,One Year,No,No,No,20.35,393.15,No
0128-MKWSG,Female,No,26,Month-to-Month,Yes,Yes,Yes,45.8,1147,No
4350-ZTLPI,Female,No,53,One Year,Yes,No,Yes,108.95,5718.2,No
0361-HJRDX,Female,No,68,Two Year,Yes,Yes,Yes,64.35,4539.6,No
5727-MYATE,Male,No,72,Two Year,Yes,Yes,Yes,90.8,6397.6,No
3823-KYNQY,Male,No,12,One Year,No,No,No,24.95,280.4,No
7570-WELNY,Female,No,68,Two Year,Yes,Yes,No,84.7,5711.05,No
3021-VLNRJ,Female,No,50,One Year,Yes,Yes,Yes,70.8,3478.15,No
6907-FLBER,Male,No,1,Month-to-Month,Yes,No,No,54.3,54.3,No
5982-PSMKW,Female,No,23,Two Year,Yes,Yes,Yes,91.1,2198.3,No
3507-GASNP,Male,No,60,Two Year,No,No,No,19.95,1189.9,No
7096-ZNBZI,Female,No,72,Two Year,No,No,No,26.45,1914.5,No
1676-MQAOA,Male,No,72,Two Year,Yes,Yes,Yes,75.1,5336.35,No
7566-DSRLQ,Female,No,72,Two Year,Yes,No,Yes,110.15,7998.8,No
7245-JMTTQ,Female,No,51,One Year,Yes,No,Yes,111.5,5703.25,No
6050-IJRHS,Female,No,70,One Year,Yes,No,No,106.5,7397,No
6202-JVYEU,Male,No,9,One Year,No,No,No,19.9,164.6,No
8591-TKMZH,Male,No,59,Two Year,Yes,Yes,Yes,111.1,6555.2,No
0734-OXWBT,Male,No,3,Month-to-Month,Yes,No,Yes,70.7,225.65,No
0365-TRTPY,Female,No,37,Month-to-Month,Yes,Yes,No,91.2,3382.3,No
7349-ALMUX,Male,No,37,Two Year,Yes,Yes,Yes,65.6,2313.8,No
6502-KUGLL,Female,No,14,Month-to-Month,Yes,Yes,Yes,59.45,780.85,No
1841-YSJGV,Male,No,72,Two Year,Yes,Yes,Yes,109.95,7852.4,No
3511-BFTJW,Male,No,72,Two Year,Yes,Yes,No,38.5,2763,No
5018-HEKFO,Female,No,10,Month-to-Month,No,No,No,24.5,270.15,No
2923-ARZLG,Male,No,10,One Year,No,No,No,19.7,197.54,No
3976-NLDEZ,Male,No,1,Month-to-Month,No,No,No,20.6,20.6,No
2282-YGNOR,Female,No,29,One Year,Yes,Yes,Yes,58,1734.5,No
6854-EXGSF,Female,No,8,Month-to-Month,Yes,Yes,No,65.5,573.15,No
1241-EZFMJ,Male,No,61,Two Year,No,No,No,25.45,1538.6,No
5376-PCKNB,Male,No,72,One Year,Yes,No,No,104.45,7459,No
8044-BGWPI,Male,No,12,Month-to-Month,No,No,No,21.15,306.05,No
4060-LDNLU,Male,No,7,Month-to-Month,Yes,No,No,96.2,639.7,No
3589-PPVKW,Male,No,9,Month-to-Month,Yes,No,No,44.4,348.15,No
5887-IKKYO,Male,No,58,Two Year,Yes,No,Yes,94.35,5563.65,No
1755-RMCXH,Male,No,2,Month-to-Month,No,No,No,20.3,40.25,No
3858-XHYJO,Female,No,40,One Year,Yes,Yes,No,105.75,4228.55,No
4299-SIMNS,Male,No,9,Month-to-Month,Yes,Yes,No,81.15,784.45,No
7025-IWFHT,Male,No,41,One Year,Yes,No,Yes,89.55,3729.75,No
6261-LHRTG,Female,No,26,Month-to-Month,Yes,No,No,54.75,1406.9,No
7841-FCRQD,Female,No,33,One Year,Yes,No,Yes,53.75,1857.3,No
2056-EVGZL,Male,No,68,One Year,Yes,No,Yes,105.75,7322.5,No
7753-USQYQ,Male,No,55,One Year,Yes,No,Yes,64.2,3627.3,No
7661-CPURM,Male,No,19,One Year,Yes,No,Yes,87.7,1725.95,No
6233-HXJMX,Female,No,45,Month-to-Month,Yes,No,No,89.3,4192.15,No
5902-WBLSE,Female,No,70,Two Year,No,No,No,20.15,1411.2,No
3239-TPHPZ,Female,No,12,Two Year,No,No,No,20.05,264.55,No
5115-GZDEL,Male,No,72,Two Year,Yes,Yes,Yes,67.2,4671.7,No
3338-CVVEH,Male,No,12,Month-to-Month,Yes,No,No,94.55,1173.55,No
4393-GEADV,Male,No,70,Two Year,Yes,Yes,Yes,114.75,7842.3,No
8486-AYEQH,Female,No,31,Month-to-Month,Yes,No,No,76.05,2227.8,No
2495-KZNFB,Female,No,33,Month-to-Month,Yes,Yes,No,90.65,2989.6,No
4560-WQAQW,Female,No,59,One Year,Yes,Yes,Yes,68.7,4070.95,No
4274-DRSQT,Female,No,66,One Year,Yes,No,No,88.9,6000.1,No
2027-DNKIV,Male,No,37,One Year,Yes,Yes,Yes,58.75,2203.1,No
2885-HIJDH,Male,No,69,Two Year,Yes,Yes,Yes,86.9,6194.1,No
5424-RLQLC,Male,No,10,Month-to-Month,Yes,No,No,59.65,638.95,No
6507-DTJZV,Male,No,13,Month-to-Month,Yes,No,No,66.4,831.75,No
7673-BQGKU,Female,No,69,Two Year,No,No,No,20.15,1337.5,No
2725-IWWBA,Male,No,46,One Year,Yes,Yes,Yes,56.9,2560.1,No
1061-PNTHC,Female,No,56,Month-to-Month,Yes,Yes,Yes,109.6,5953,No
0394-YONDK,Male,No,70,Two Year,No,No,No,25.15,1790.15,No
6574-MCOEH,Female,No,33,One Year,Yes,No,Yes,79.15,2531.4,No
7399-QHBJS,Female,No,72,Two Year,Yes,Yes,Yes,66.75,4760.3,No
0997-YTLNY,Female,No,19,Month-to-Month,Yes,No,Yes,48.8,953.65,No
9479-HYNYL,Female,No,71,Two Year,Yes,No,Yes,80.7,5705.05,No
9708-KFDBY,Male,No,1,Month-to-Month,No,No,No,20.55,20.55,No
3642-GKTCT,Female,No,61,One Year,Yes,Yes,Yes,115.1,6993.65,No
0774-RMNUW,Female,No,71,Two Year,Yes,Yes,Yes,59.7,4122.65,No
1334-PDUKM,Female,No,68,One Year,Yes,No,No,86.45,5762.95,No
0756-MPZRL,Male,No,46,One Year,Yes,No,Yes,33.7,1537.85,No
2242-MFOTG,Male,No,33,One Year,Yes,Yes,No,80.1,2603.3,No
2927-CVULT,Female,No,53,Two Year,Yes,Yes,Yes,104.05,5566.4,No
8745-PVESG,Female,No,57,One Year,Yes,Yes,Yes,41.1,2258.25,No
7647-GYYKX,Female,No,54,Two Year,No,No,No,20.35,1092.35,No
9700-ISPUP,Female,No,10,Month-to-Month,Yes,No,Yes,65.5,616.9,No
9839-ETQOE,Male,No,43,Month-to-Month,Yes,Yes,No,40.45,1912.85,No
9027-TMATR,Female,No,43,Two Year,Yes,Yes,Yes,78.8,3460.3,No
1941-HOSAM,Male,No,1,Month-to-Month,Yes,No,No,90.1,90.1,No
9110-HSGTV,Female,No,69,Two Year,Yes,Yes,Yes,82.45,5555.3,No
0704-VCUMB,Female,No,61,Two Year,No,No,No,20.25,1278.8,No
6171-ZTVYB,Male,No,43,Month-to-Month,Yes,Yes,Yes,66.25,2907.35,No
1935-IMVBB,Male,No,56,Month-to-Month,Yes,No,No,89.7,4952.95,No
2535-PBCGC,Female,No,70,Two Year,Yes,Yes,Yes,64.55,4504.9,No
1470-PSXNM,Male,No,49,One Year,Yes,No,No,93.65,4520.15,No
2498-XLDZR,Female,No,32,Two Year,Yes,Yes,Yes,73.6,2316.85,No
5338-YHWYT,Male,No,37,Two Year,Yes,Yes,Yes,61.45,2302.35,No
7718-UPSKJ,Female,No,69,One Year,Yes,Yes,Yes,106.4,7251.9,No
8731-WBBMB,Female,No,26,Month-to-Month,Yes,No,Yes,81.9,2078.55,No
1448-CYWKC,Female,No,58,One Year,Yes,No,No,105.2,6225.4,No
7901-IIDQV,Male,No,24,One Year,Yes,No,Yes,54.6,1242.25,No
2690-DVRVK,Male,No,5,One Year,No,No,No,20.55,99.45,No
1270-XKUCC,Female,No,30,Two Year,No,No,No,19.7,599.25,No
0334-ZFJSR,Female,No,55,One Year,Yes,Yes,Yes,66.05,3462.1,No
5583-EJXRD,Male,No,44,Two Year,Yes,Yes,Yes,54.05,2375.2,No
4565-EVZMJ,Female,No,47,One Year,Yes,Yes,Yes,58.9,2813.05,No
3327-YBAKM,Female,No,64,One Year,Yes,Yes,Yes,96.9,6314.35,No
9441-QHEVC,Male,No,1,Month-to-Month,No,No,No,19.1,19.1,No
6705-LNMDD,Male,No,20,Month-to-Month,Yes,No,Yes,50,1003.05,No
2580-ASVVY,Female,No,37,Two Year,Yes,Yes,Yes,45.4,1593.1,No
3370-GQEAL,Male,No,30,Month-to-Month,Yes,No,No,85.45,2509.95,No
5032-USPKF,Female,No,38,One Year,Yes,Yes,No,84.1,3187.65,No
4254-QPEDE,Female,No,52,Two Year,Yes,Yes,Yes,66.25,3330.1,No
6283-GITPX,Male,No,71,Two Year,Yes,Yes,Yes,76.9,5522.7,No
0771-CHWSK,Male,No,66,Two Year,Yes,Yes,No,74.6,4798.4,No
9788-HNGUT,Male,No,72,Two Year,Yes,Yes,Yes,116.95,8594.4,No
9495-REDIY,Male,No,25,One Year,Yes,Yes,No,40.65,970.55,No
5375-XLDOF,Male,No,69,Two Year,Yes,Yes,Yes,114.35,7665.8,No
1172-VIYBP,Male,No,53,Two Year,Yes,Yes,No,69.7,3686.05,No
6559-PDZLR,Male,No,26,Month-to-Month,Yes,No,Yes,98.65,2537,No
8992-OBVDG,Male,No,21,Month-to-Month,Yes,No,No,61.65,1393.6,No
4273-MBHYA,Female,No,1,Month-to-Month,Yes,No,No,89.35,89.35,No
4724-WXVWF,Male,No,48,Month-to-Month,Yes,Yes,Yes,95.4,4445.3,No
5701-GUXDC,Female,No,26,One Year,Yes,Yes,No,35.4,978.6,No
1460-UZPRJ,Male,No,60,Two Year,No,No,No,19.95,1258.15,No
6082-GLJIX,Male,No,18,Month-to-Month,No,No,No,19.25,331.35,No
2495-TTHBQ,Female,No,4,One Year,No,No,No,20.4,84.75,No
0485-ZBSLN,Male,No,65,Two Year,No,No,No,24.75,1715.1,No
3810-PJUHR,Male,No,70,Two Year,No,No,No,25.35,1715.15,No
0847-HGRML,Male,No,62,Two Year,No,No,No,20,1250.1,No
8232-CTLKO,Female,No,66,Two Year,Yes,Yes,No,59.75,3996.8,No
9227-YBAXE,Female,No,65,Two Year,Yes,Yes,Yes,82.5,5215.1,No
9860-LISIZ,Female,No,34,Month-to-Month,No,No,No,20.35,673.2,No
0112-QAWRZ,Male,No,16,Month-to-Month,Yes,No,No,90.8,1442.2,No
4043-MKDTV,Male,No,71,Two Year,Yes,No,Yes,105.25,7291.75,No
9229-RQABD,Male,No,18,One Year,No,No,No,23.75,424.5,No
8313-KTIHG,Male,No,4,Month-to-Month,Yes,No,Yes,61.3,249.4,No
5320-BRKGK,Female,No,58,Two Year,Yes,Yes,Yes,75.8,4415.75,No
6284-KMNUF,Female,No,56,One Year,Yes,Yes,No,98,5270.6,No
6229-UOLQL,Male,No,56,One Year,Yes,Yes,Yes,52,2884.9,No
3137-LUPIX,Female,No,4,Month-to-Month,Yes,No,Yes,64.4,253,No
6143-JQKEA,Male,No,10,Month-to-Month,Yes,No,No,45.8,436.2,No
8676-OOQEJ,Male,No,4,Month-to-Month,Yes,No,Yes,30.5,118.4,No
9701-CDXHR,Female,No,51,Month-to-Month,Yes,No,No,69.15,3649.6,No
8124-NZVGJ,Female,No,6,One Year,Yes,No,Yes,49.25,255.6,No
2162-FRZAA,Male,No,63,Two Year,Yes,No,Yes,39.35,2395.05,No
5118-MUEYH,Female,No,48,Month-to-Month,Yes,No,Yes,105.1,5083.55,No
5627-TVBPP,Female,No,35,One Year,No,No,No,20.1,644.5,No
3936-QQFLL,Male,No,2,Month-to-Month,No,No,No,19.75,39.3,No
2589-AYCRP,Female,No,50,One Year,No,No,No,19.75,989.05,No
4067-HLYQI,Female,No,33,Month-to-Month,Yes,No,No,70.4,2406.1,No
5124-EOGYE,Male,No,31,Two Year,No,No,No,20.45,638.55,No
5057-RKGLH,Female,No,9,Two Year,No,No,No,20.35,191.1,No
0292-WEGCH,Female,No,54,Month-to-Month,Yes,No,Yes,86.2,4524.05,No
8910-ICHIU,Female,No,46,One Year,Yes,Yes,No,95.65,4664.2,No
4097-YODCF,Male,No,34,One Year,Yes,Yes,No,103.8,3470.8,No
9715-WZCLW,Male,No,71,Two Year,Yes,Yes,No,97.2,6910.3,No
9786-YWNHU,Female,No,63,Two Year,Yes,Yes,Yes,63.55,4014.2,No
6407-GSJNL,Female,No,51,Two Year,No,No,No,24.95,1288,No
4049-ZPALD,Female,No,64,Two Year,Yes,Yes,No,99,6375.8,No
6833-JMZYP,Female,No,15,Month-to-Month,Yes,No,No,94,1505.45,No
1310-QRITU,Female,No,18,Month-to-Month,Yes,No,No,50.3,913.3,No
8961-QDZZJ,Female,No,57,One Year,Yes,No,No,95,5535.8,No
9715-SBVSU,Male,No,14,Two Year,Yes,Yes,No,61.4,815.55,No
7929-SKFGK,Male,No,70,Two Year,Yes,Yes,Yes,114.3,8244.3,No
2300-RQGOI,Female,No,38,Two Year,No,No,No,20.05,741.5,No
3563-SVYLG,Male,No,68,Two Year,Yes,Yes,Yes,62.65,4375.8,No
4998-IKFSE,Female,No,30,Month-to-Month,Yes,No,No,100.45,3096.9,No
8630-QSGXK,Male,No,51,Two Year,Yes,No,Yes,75.2,3901.25,No
2455-USLMV,Female,No,31,Month-to-Month,Yes,Yes,No,84.75,2613.4,No
9488-FVZCC,Female,No,72,Two Year,Yes,Yes,Yes,79.5,5661.7,No
5995-WWKKG,Female,No,37,One Year,No,No,No,19.8,695.05,No
7879-CGSFV,Male,No,55,One Year,Yes,Yes,No,100.9,5552.05,No
9921-EZKBY,Male,No,33,Month-to-Month,Yes,Yes,No,95.3,3275.15,No
7432-FFVAR,Female,No,46,One Year,Yes,No,Yes,90.95,4236.6,No
7246-ZGQDF,Female,No,1,Month-to-Month,Yes,Yes,Yes,54.5,54.5,No
4456-RHSNB,Female,No,19,Month-to-Month,Yes,No,No,49.6,962.9,No
2481-SBOYW,Female,No,61,Two Year,No,No,No,25,1498.35,No
7109-MFBYV,Male,No,26,Month-to-Month,Yes,No,No,45.45,1233.15,No
1833-TCXKK,Male,No,45,Month-to-Month,Yes,No,No,107.75,4882.8,No
1832-PEUTS,Male,No,62,Two Year,Yes,No,No,89.1,5411.65,No
8660-BUETV,Female,No,3,Month-to-Month,Yes,No,No,44.75,148.05,No
0580-PIQHM,Female,No,41,One Year,Yes,Yes,No,101.6,3930.55,No
5696-CEIQJ,Male,No,67,Two Year,Yes,No,Yes,103.15,6895.5,No
1696-HXOWK,Female,No,71,One Year,Yes,Yes,No,95.65,6856.95,No
3026-ATZYV,Female,No,37,One Year,Yes,Yes,No,75.1,2658.8,No
4012-YCFAI,Male,No,60,Two Year,Yes,Yes,Yes,61.35,3766.2,No
9970-QBCDA,Female,No,6,Month-to-Month,No,No,No,19.7,129.55,No
9496-IVVRP,Female,No,11,Month-to-Month,Yes,Yes,No,51,581.7,No
2657-VPXTA,Female,No,10,Month-to-Month,Yes,No,No,88.85,929.45,No
6551-VLJMV,Male,No,34,Two Year,No,No,No,20.05,679,No
1221-GHZEP,Female,No,62,Two Year,Yes,Yes,Yes,65.1,3846.75,No
9289-LBQVU,Male,No,64,One Year,Yes,No,Yes,70.15,4480.7,No
3458-IDMFK,Male,No,25,Two Year,No,No,No,20.75,499.4,No
6933-FHBZC,Female,No,26,One Year,Yes,No,No,56.05,1553.2,No
0221-NAUXK,Male,No,10,One Year,No,No,No,19.95,219.5,No
9770-KXGQU,Female,No,53,One Year,Yes,Yes,No,98.6,5311.85,No
6538-POCHL,Male,No,33,Month-to-Month,Yes,No,No,79,2576.8,No
3002-WQZWT,Female,No,29,Month-to-Month,Yes,No,No,74.2,1993.25,No
4277-UDIEF,Male,No,24,Month-to-Month,Yes,Yes,Yes,81,1923.85,No
1208-NBVFH,Male,No,20,Month-to-Month,Yes,No,No,49.6,939.8,No
4912-PIGUY,Female,No,1,Month-to-Month,Yes,No,No,84.6,84.6,No
2725-TTRIQ,Female,No,72,Two Year,Yes,Yes,Yes,84.2,5986.55,No
3374-TTZTK,Male,No,52,Two Year,Yes,Yes,Yes,106.3,5487,No
8990-ZXLSU,Female,No,9,Month-to-Month,Yes,No,No,69.05,651.5,No
2275-RBYQS,Female,No,1,Month-to-Month,Yes,No,No,45.4,45.4,No
4419-UJMUS,Male,No,69,Two Year,Yes,No,Yes,99.35,6856.45,No
7794-JASDG,Male,No,1,Month-to-Month,Yes,Yes,No,50.75,50.75,No
7609-YBPXG,Male,No,54,Two Year,Yes,Yes,Yes,87.1,4735.2,No
5519-TEEUH,Male,No,33,One Year,No,No,No,20.15,682.15,No
0804-XBFBV,Female,No,11,Month-to-Month,Yes,No,No,25.2,321.05,No
2676-OXPPQ,Male,No,6,Month-to-Month,Yes,Yes,No,55.7,335.65,No
3703-TTEPD,Male,No,21,Month-to-Month,Yes,Yes,No,65.35,1424.4,No
2799-TSLAG,Female,No,65,Two Year,No,No,No,25.3,1748.55,No
2208-NKVVH,Male,No,43,Two Year,No,No,No,24.25,1077.95,No
7139-JZFVG,Male,No,60,Two Year,Yes,Yes,No,60.5,3694.45,No
4987-GQWPO,Male,No,17,Month-to-Month,Yes,No,No,25.1,382.8,No
1757-TCATG,Male,No,35,One Year,No,No,No,20.05,746.75,No
4776-XSKYQ,Female,No,12,One Year,Yes,No,Yes,30.25,368.85,No
8048-DSDFQ,Male,No,1,Month-to-Month,No,No,No,20.2,20.2,No
5753-QQWPW,Female,No,28,One Year,Yes,Yes,Yes,59.9,1654.7,No
6010-DDPPW,Male,No,70,Two Year,No,No,No,25.15,1940.85,No
6693-FRIRW,Male,No,18,Month-to-Month,Yes,No,No,101.3,1794.65,No
6586-MYGKD,Male,No,70,Two Year,Yes,Yes,Yes,76.95,5289.8,No
3173-NVMPX,Female,No,9,Month-to-Month,Yes,No,No,55.3,501.2,No
0623-GDISB,Female,No,1,Month-to-Month,Yes,Yes,No,48.45,48.45,No
2892-GESUL,Female,No,18,Two Year,No,No,No,19.35,309.25,No
2043-WVTQJ,Male,No,1,Month-to-Month,Yes,Yes,No,55.7,55.7,No
8034-RYTVV,Female,No,55,One Year,Yes,Yes,No,84.25,4589.85,No
3863-QSTYI,Male,No,59,Month-to-Month,Yes,No,Yes,64.65,3735.45,No
5044-LRQAQ,Female,No,7,Month-to-Month,Yes,No,No,69.2,477.55,No
1716-LSAMB,Male,No,45,Two Year,Yes,Yes,Yes,54.65,2553.7,No
1333-PBMXB,Female,No,54,One Year,No,No,No,24.75,1342.15,No
6546-OPBBH,Male,No,51,One Year,No,No,No,23.95,1216.35,No
9127-QRZMH,Male,No,44,One Year,Yes,Yes,Yes,59.85,2603.95,No
5919-VCZYM,Male,No,2,Month-to-Month,No,No,No,20.05,42.7,No
9644-KVCNC,Female,No,66,One Year,Yes,No,No,92.15,6056.9,No
2137-DQMEV,Male,No,68,One Year,Yes,Yes,No,44.8,2983.65,No
8174-LNWMW,Female,No,31,Two Year,No,No,No,20.9,689.35,No
7964-VEXDG,Male,No,21,Month-to-Month,Yes,Yes,No,80.35,1747.2,No
2404-JIBFC,Female,No,55,Two Year,Yes,Yes,Yes,85.1,4657.95,No
4632-PAOYU,Male,No,22,One Year,No,No,No,19.95,433.5,No
2990-OGYTD,Female,No,67,Two Year,Yes,No,Yes,86.15,5883.85,No
7880-XSOJX,Male,No,4,Month-to-Month,Yes,Yes,Yes,42.4,146.4,No
4589-IUAJB,Male,No,70,Two Year,No,No,No,24.25,1724.15,No
8457-XIGKN,Male,No,20,Month-to-Month,No,No,No,19.6,356.15,No
6072-NUQCB,Male,No,22,One Year,No,No,No,20.25,488.25,No
8838-GPHZP,Female,No,63,Two Year,No,No,No,20.6,1298.7,No
8750-QWZAJ,Female,No,70,Two Year,No,No,No,19.8,1378.75,No
6918-UMQCG,Female,No,5,Month-to-Month,Yes,No,No,80.2,384.25,No
0675-NCDYU,Female,No,72,Two Year,Yes,Yes,Yes,116.4,8543.25,No
6339-DKLMK,Female,No,13,Month-to-Month,Yes,No,No,31.65,389.95,No
1346-PJWTK,Male,No,61,Month-to-Month,Yes,No,Yes,94.15,5731.85,No
5088-QZLRL,Male,No,1,Month-to-Month,No,No,No,20.65,20.65,No
4397-FRLTA,Female,No,4,Month-to-Month,No,No,No,20.15,84.5,No
3057-VJJQE,Male,No,35,Two Year,Yes,Yes,No,55.25,1924.1,No
2302-OUZXB,Male,No,72,Two Year,Yes,No,No,82.15,5784.3,No
2270-CHBFN,Female,No,44,Month-to-Month,Yes,Yes,Yes,95.1,4060.55,No
5982-FPVQN,Female,No,37,Month-to-Month,Yes,No,No,95.15,3532.85,No
9107-UKCKY,Male,No,61,One Year,Yes,No,No,79.8,4914.8,No
4654-ULTTN,Male,No,70,Two Year,Yes,Yes,Yes,74.8,5315.8,No
5546-BYZSM,Female,No,41,Month-to-Month,No,No,No,20.45,775.6,No
1492-KGETH,Male,No,70,One Year,Yes,Yes,Yes,78.35,5445.95,No
4163-HFTUK,Male,No,51,One Year,No,No,No,19.1,1007.8,No
8215-NGSPE,Female,No,42,Two Year,No,No,No,20,833.55,No
8859-YSTWS,Male,No,48,One Year,No,No,No,19.95,1004.5,No
7601-DHFWZ,Female,No,48,Two Year,No,No,No,24,1183.05,No
1998-VHJHK,Female,No,27,One Year,No,No,No,19.15,501.35,No
0487-VVUVK,Male,No,25,Month-to-Month,No,No,No,19.15,477.6,No
5063-IUOKK,Male,No,13,Two Year,No,No,No,19.75,265.75,No
4508-OEBEY,Male,No,31,One Year,Yes,Yes,Yes,75.5,2424.45,No
0027-KWYKW,Female,No,23,Month-to-Month,Yes,No,No,83.75,1849.95,No
2308-STERM,Female,No,2,Month-to-Month,No,No,No,19.4,61.05,No
5982-XMDEX,Female,No,65,Two Year,No,No,No,26.5,1698.55,No
6051-PTVNS,Female,No,55,One Year,No,No,No,19.15,998.1,No
2877-VDUER,Female,No,35,One Year,Yes,No,Yes,40.9,1383.6,No
9152-AMKAK,Male,No,6,Two Year,Yes,Yes,Yes,80.25,493.4,No
9432-VOFYX,Male,No,17,Month-to-Month,Yes,No,No,70.8,1207,No
8049-WJCLQ,Male,No,10,Month-to-Month,Yes,No,No,60.2,563.5,No
6586-PSJOX,Male,No,15,One Year,Yes,No,Yes,55.2,864.55,No
9705-ZJBCG,Female,No,13,One Year,Yes,Yes,Yes,54.15,701.05,No
9670-BPNXF,Female,No,45,One Year,Yes,Yes,Yes,62.55,2796.45,No
3913-FCUUW,Female,No,72,Two Year,Yes,Yes,Yes,70.45,5165.7,No
3301-VKTGC,Male,No,68,One Year,Yes,Yes,No,85.5,5696.6,No
9555-SAHUZ,Female,No,38,Month-to-Month,Yes,Yes,No,54.5,2076.05,No
0816-TSPHQ,Male,No,2,Month-to-Month,No,No,No,20.75,44.2,No
9932-WBWIK,Male,No,11,Month-to-Month,No,No,No,20.35,215.25,No
5286-YHCVC,Male,No,72,Two Year,Yes,No,No,104.8,7470.1,No
9115-YQHGA,Male,No,40,Month-to-Month,Yes,No,Yes,51.1,2092.9,No
8963-MQVYN,Female,No,22,Month-to-Month,No,No,No,20.55,469.85,No
2458-EOMRE,Female,No,11,Month-to-Month,Yes,Yes,No,64.05,733.95,No
6542-LWGXJ,Male,No,3,Month-to-Month,Yes,No,No,25,78.25,No
5567-GZKQY,Male,No,58,Two Year,No,No,No,20.3,1131.5,No
1222-LRYKO,Male,No,6,Month-to-Month,No,No,No,26.35,184.05,No
2087-QAREY,Female,No,22,Month-to-Month,Yes,No,No,54.7,1178.75,No
4423-JWZJN,Male,No,64,One Year,Yes,No,No,90.25,5629.15,No
6490-FGZAT,Male,No,6,Month-to-Month,No,No,No,20.65,109.3,No
7452-FOLON,Male,No,39,One Year,No,No,No,25.45,958.45,No
2320-TZRRH,Female,No,20,One Year,No,No,No,19.5,403.15,No
4942-VZZOM,Male,No,64,One Year,Yes,Yes,No,66.15,4392.5,No
7502-BNYGS,Female,No,46,Month-to-Month,Yes,No,No,69.1,3168,No
6147-CBCRA,Female,No,33,Month-to-Month,No,No,No,20.05,669.45,No
6047-SUHPR,Male,No,39,One Year,Yes,Yes,No,59.8,2343.85,No
9752-ZNQUT,Female,No,1,Month-to-Month,Yes,No,No,48.6,48.6,No
5666-MBJPT,Male,No,65,Two Year,No,No,No,25.1,1725,No
7312-XSBAT,Male,No,1,Month-to-Month,Yes,Yes,No,49.75,49.75,No
3096-GKWEB,Male,No,18,Month-to-Month,Yes,No,No,94.75,1691.9,No
2371-JQHZZ,Male,No,24,Month-to-Month,Yes,No,No,93,2248.05,No
0674-GCDXG,Male,No,63,Two Year,Yes,Yes,Yes,71.9,4479.2,No
1121-QSIVB,Female,No,44,One Year,Yes,No,No,77.55,3471.1,No
4396-KLSEH,Male,No,4,Month-to-Month,No,No,No,19.85,63,No
2824-MYYBN,Female,No,37,Month-to-Month,Yes,No,No,95.25,3314.15,No
6345-HOVES,Male,No,34,Month-to-Month,Yes,No,No,25.05,852.7,No
8318-LCNBW,Male,No,35,One Year,Yes,Yes,No,53.15,1930.9,No
6469-QJKZW,Female,No,4,Month-to-Month,No,No,No,20.15,91.4,No
6370-ZVHDV,Female,No,61,Two Year,No,No,No,25.3,1554.9,No
5915-DGNVC,Female,No,49,One Year,Yes,Yes,No,71.8,3472.05,No
6260-XLACS,Male,No,4,One Year,No,No,No,19.7,117.8,No
3566-CAAYU,Female,No,64,Two Year,Yes,No,Yes,49.85,3210.35,No
4983-CCWMC,Male,No,3,Month-to-Month,Yes,No,No,69.6,207.4,No
9103-CXVOK,Male,No,1,Month-to-Month,No,No,No,19.75,19.75,No
2896-TBNBE,Male,No,40,One Year,Yes,No,No,80.8,3132.75,No
3841-CONLJ,Female,No,1,Month-to-Month,Yes,No,No,35,35,No
4475-NVTLU,Male,No,45,Two Year,No,No,No,19.2,903.7,No
9386-LDCZR,Male,No,43,One Year,Yes,Yes,Yes,90.65,3882.3,No
9585-KKMFD,Male,No,41,Two Year,No,No,No,20,879.8,No
5399-ZIMKF,Male,No,5,Month-to-Month,Yes,No,No,74.65,383.65,No
0336-KXKFK,Male,No,72,Two Year,Yes,Yes,Yes,61.2,4390.25,No
5619-XZZKR,Male,No,4,One Year,No,No,No,19.95,68.2,No
3948-FVVRP,Male,No,9,Month-to-Month,Yes,No,Yes,54.8,452.8,No
0983-TATYJ,Female,No,33,One Year,Yes,No,Yes,51.45,1758.9,No
1813-JYWTO,Female,No,72,Two Year,Yes,Yes,No,80.45,5737.6,No
6719-OXYBR,Male,No,15,Month-to-Month,Yes,No,No,85.3,1219.85,No
6476-YHMGA,Female,No,15,Month-to-Month,Yes,No,Yes,76.5,1155.6,No
0168-XZKBB,Female,No,19,Month-to-Month,Yes,No,No,86.85,1564.4,No
3785-NRHYR,Male,No,1,Month-to-Month,No,No,No,19.65,19.65,No
4537-DKTAL,Female,No,2,Month-to-Month,Yes,No,No,45.55,84.4,No
5602-BVFMK,Female,No,12,One Year,No,No,No,19.3,228.75,No
6297-NOOPG,Female,No,70,Two Year,Yes,No,Yes,110.5,7752.05,No
8204-TIFGJ,Female,No,23,Month-to-Month,No,No,No,20.3,470.6,No
